SingleOrMulti,NormalOrRecOrRecLinear,lgN,RemapThreads,ComparisonThreads,SmartOrDumb,DatasetSize,NumNodes,lgN,lgP,lgE,starttime,startnlet1,endTime,endnlet2,Clock or Ticks is endtime sub startime,TotalTime,Result,real,user,sys
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,1,Smart,32,8,5,3,2,3.61E+12,0,3.61E+12,0,,2.976108,PASS,"real	0m34.663s","user	0m34.012s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,1,Dumb,32,8,5,3,2,3.62E+12,0,3.62E+12,0,,2.262519,PASS,"real	0m34.734s","user	0m34.093s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,2,Smart,32,8,5,3,2,3.62E+12,0,3.62E+12,0,,2.976142,PASS,"real	0m34.663s","user	0m34.010s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,2,Dumb,32,8,5,3,2,3.63E+12,0,3.63E+12,0,,2.420982,PASS,"real	0m34.664s","user	0m34.013s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,3,Smart,32,8,5,3,2,3.64E+12,0,3.64E+12,0,,2.976399,PASS,"real	0m34.661s","user	0m34.009s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,3,Dumb,32,8,5,3,2,3.64E+12,0,3.64E+12,0,,2.259222,PASS,"real	0m34.661s","user	0m34.006s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,4,Smart,32,8,5,3,2,3.65E+12,0,3.65E+12,0,,2.980965,PASS,"real	0m34.661s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,4,Dumb,32,8,5,3,2,3.66E+12,0,3.66E+12,0,,2.262702,PASS,"real	0m34.662s","user	0m34.019s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,5,Smart,32,8,5,3,2,3.66E+12,0,3.66E+12,0,,2.979788,PASS,"real	0m34.741s","user	0m34.087s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,5,Dumb,32,8,5,3,2,3.67E+12,0,3.67E+12,0,,2.259308,PASS,"real	0m34.743s","user	0m34.092s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,6,Smart,32,8,5,3,2,3.68E+12,0,3.68E+12,0,,2.976399,PASS,"real	0m34.662s","user	0m34.008s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,6,Dumb,32,8,5,3,2,3.68E+12,0,3.68E+12,0,,2.261897,PASS,"real	0m34.664s","user	0m34.011s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,7,Smart,32,8,5,3,2,3.69E+12,0,3.69E+12,0,,2.980965,PASS,"real	0m34.663s","user	0m34.010s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,0,7,Dumb,32,8,5,3,2,3.70E+12,0,3.70E+12,0,,2.261862,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,0,Smart,32,8,5,3,2,3.70E+12,0,3.70E+12,0,,2.881599,PASS,"real	0m34.661s","user	0m34.018s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,0,Dumb,32,8,5,3,2,3.71E+12,0,3.71E+12,0,,2.217714,PASS,"real	0m34.663s","user	0m34.011s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,1,Smart,32,8,5,3,2,3.72E+12,0,3.72E+12,0,,2.889657,PASS,"real	0m34.664s","user	0m34.011s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,1,Dumb,32,8,5,3,2,3.72E+12,0,3.72E+12,0,,2.262748,PASS,"real	0m34.742s","user	0m34.095s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,2,Smart,32,8,5,3,2,3.73E+12,0,3.73E+12,0,,2.886125,PASS,"real	0m34.661s","user	0m34.019s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,2,Dumb,32,8,5,3,2,3.74E+12,0,3.74E+12,0,,2.412845,PASS,"real	0m34.664s","user	0m34.013s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,3,Smart,32,8,5,3,2,3.74E+12,0,3.74E+12,0,,2.885291,PASS,"real	0m34.662s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,3,Dumb,32,8,5,3,2,3.75E+12,0,3.75E+12,0,,2.258022,PASS,"real	0m34.662s","user	0m34.021s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,4,Smart,32,8,5,3,2,3.76E+12,0,3.76E+12,0,,2.890645,PASS,"real	0m34.663s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,4,Dumb,32,8,5,3,2,3.76E+12,0,3.76E+12,0,,2.257902,PASS,"real	0m34.662s","user	0m34.008s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,5,Smart,32,8,5,3,2,3.77E+12,0,3.77E+12,0,,2.891897,PASS,"real	0m34.742s","user	0m34.086s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,5,Dumb,32,8,5,3,2,3.78E+12,0,3.78E+12,0,,2.261234,PASS,"real	0m34.661s","user	0m34.011s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,6,Smart,32,8,5,3,2,3.78E+12,0,3.78E+12,0,,2.891525,PASS,"real	0m34.662s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,6,Dumb,32,8,5,3,2,3.79E+12,0,3.79E+12,0,,2.263554,PASS,"real	0m34.663s","user	0m34.016s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,7,Smart,32,8,5,3,2,3.80E+12,0,3.80E+12,0,,2.888045,PASS,"real	0m34.663s","user	0m34.010s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,1,7,Dumb,32,8,5,3,2,3.80E+12,0,3.80E+12,0,,2.262308,PASS,"real	0m34.662s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,0,Smart,32,8,5,3,2,3.81E+12,0,3.81E+12,0,,2.896142,PASS,"real	0m34.664s","user	0m34.020s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,0,Dumb,32,8,5,3,2,3.82E+12,0,3.82E+12,0,,2.211754,PASS,"real	0m34.662s","user	0m34.006s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,1,Smart,32,8,5,3,2,3.82E+12,0,3.82E+12,0,,2.909771,PASS,"real	0m34.739s","user	0m34.091s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,1,Dumb,32,8,5,3,2,3.83E+12,0,3.83E+12,0,,2.261897,PASS,"real	0m34.664s","user	0m34.010s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,2,Smart,32,8,5,3,2,3.84E+12,0,3.84E+12,0,,2.910188,PASS,"real	0m34.741s","user	0m34.084s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,2,Dumb,32,8,5,3,2,3.84E+12,0,3.84E+12,0,,2.421182,PASS,"real	0m34.665s","user	0m34.011s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,3,Smart,32,8,5,3,2,3.85E+12,0,3.85E+12,0,,2.917742,PASS,"real	0m34.657s","user	0m34.011s","sys	0m0.610s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,3,Dumb,32,8,5,3,2,3.86E+12,0,3.86E+12,0,,2.259857,PASS,"real	0m34.653s","user	0m34.008s","sys	0m0.610s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,4,Smart,32,8,5,3,2,3.86E+12,0,3.86E+12,0,,2.917519,PASS,"real	0m34.663s","user	0m34.027s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,4,Dumb,32,8,5,3,2,3.87E+12,0,3.87E+12,0,,2.260057,PASS,"real	0m34.664s","user	0m34.008s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,5,Smart,32,8,5,3,2,3.88E+12,0,3.88E+12,0,,2.909314,PASS,"real	0m34.663s","user	0m34.018s","sys	0m0.614s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,5,Dumb,32,8,5,3,2,3.88E+12,0,3.88E+12,0,,2.262548,PASS,"real	0m34.662s","user	0m34.009s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,6,Smart,32,8,5,3,2,3.89E+12,0,3.89E+12,0,,2.912759,PASS,"real	0m34.665s","user	0m34.020s","sys	0m0.613s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,6,Dumb,32,8,5,3,2,3.90E+12,0,3.90E+12,0,,2.259594,PASS,"real	0m34.659s","user	0m34.009s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,7,Smart,32,8,5,3,2,3.91E+12,0,3.91E+12,0,,2.910628,PASS,"real	0m34.661s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,2,7,Dumb,32,8,5,3,2,3.91E+12,0,3.91E+12,0,,2.260017,PASS,"real	0m34.658s","user	0m34.009s","sys	0m0.614s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,0,Smart,32,8,5,3,2,3.92E+12,0,3.92E+12,0,,2.895617,PASS,"real	0m34.664s","user	0m34.008s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,0,Dumb,32,8,5,3,2,3.93E+12,0,3.93E+12,0,,2.216365,PASS,"real	0m34.663s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,1,Smart,32,8,5,3,2,3.93E+12,0,3.93E+12,0,,2.913902,PASS,"real	0m34.661s","user	0m34.015s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,1,Dumb,32,8,5,3,2,3.94E+12,0,3.94E+12,0,,2.259554,PASS,"real	0m34.663s","user	0m34.016s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,2,Smart,32,8,5,3,2,3.95E+12,0,3.95E+12,0,,2.915868,PASS,"real	0m34.662s","user	0m34.007s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,2,Dumb,32,8,5,3,2,3.95E+12,0,3.95E+12,0,,2.412851,PASS,"real	0m34.662s","user	0m34.018s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,3,Smart,32,8,5,3,2,3.96E+12,0,3.96E+12,0,,2.909571,PASS,"real	0m34.664s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,3,Dumb,32,8,5,3,2,3.97E+12,0,3.97E+12,0,,2.261268,PASS,"real	0m34.667s","user	0m34.017s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,4,Smart,32,8,5,3,2,3.97E+12,0,3.97E+12,0,,2.911497,PASS,"real	0m34.667s","user	0m34.022s","sys	0m0.613s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,4,Dumb,32,8,5,3,2,3.98E+12,0,3.98E+12,0,,2.263102,PASS,"real	0m34.662s","user	0m34.029s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,5,Smart,32,8,5,3,2,3.99E+12,0,3.99E+12,0,,2.913251,PASS,"real	0m34.662s","user	0m34.018s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,5,Dumb,32,8,5,3,2,3.99E+12,0,3.99E+12,0,,2.260788,PASS,"real	0m34.664s","user	0m34.004s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,6,Smart,32,8,5,3,2,4.00E+12,0,4.00E+12,0,,2.911497,PASS,"real	0m34.665s","user	0m34.004s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,6,Dumb,32,8,5,3,2,4.01E+12,0,4.01E+12,0,,2.258131,PASS,"real	0m34.661s","user	0m34.002s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,7,Smart,32,8,5,3,2,4.01E+12,0,4.01E+12,0,,2.914308,PASS,"real	0m34.663s","user	0m34.004s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,3,7,Dumb,32,8,5,3,2,4.02E+12,0,4.02E+12,0,,2.261828,PASS,"real	0m34.664s","user	0m34.003s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,0,Smart,32,8,5,3,2,4.03E+12,0,4.03E+12,0,,2.892331,PASS,"real	0m34.665s","user	0m34.004s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,0,Dumb,32,8,5,3,2,4.03E+12,0,4.03E+12,0,,2.215399,PASS,"real	0m34.742s","user	0m34.082s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,1,Smart,32,8,5,3,2,4.04E+12,0,4.04E+12,0,,2.909685,PASS,"real	0m34.663s","user	0m34.002s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,1,Dumb,32,8,5,3,2,4.05E+12,0,4.05E+12,0,,2.259554,PASS,"real	0m34.662s","user	0m34.003s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,2,Smart,32,8,5,3,2,4.05E+12,0,4.05E+12,0,,2.910188,PASS,"real	0m34.743s","user	0m34.084s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,2,Dumb,32,8,5,3,2,4.06E+12,0,4.06E+12,0,,2.417251,PASS,"real	0m34.664s","user	0m34.005s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,3,Smart,32,8,5,3,2,4.07E+12,0,4.07E+12,0,,2.915885,PASS,"real	0m34.662s","user	0m34.002s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,3,Dumb,32,8,5,3,2,4.07E+12,0,4.07E+12,0,,2.261051,PASS,"real	0m34.662s","user	0m34.001s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,4,Smart,32,8,5,3,2,4.08E+12,0,4.08E+12,0,,2.908302,PASS,"real	0m34.742s","user	0m34.082s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,4,Dumb,32,8,5,3,2,4.09E+12,0,4.09E+12,0,,2.261514,PASS,"real	0m34.662s","user	0m34.019s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,5,Smart,32,8,5,3,2,4.09E+12,0,4.09E+12,0,,2.909314,PASS,"real	0m34.737s","user	0m34.101s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,5,Dumb,32,8,5,3,2,4.10E+12,0,4.10E+12,0,,2.259291,PASS,"real	0m34.661s","user	0m34.004s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,6,Smart,32,8,5,3,2,4.11E+12,0,4.11E+12,0,,2.915634,PASS,"real	0m34.664s","user	0m34.004s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,6,Dumb,32,8,5,3,2,4.11E+12,0,4.11E+12,0,,2.262314,PASS,"real	0m34.661s","user	0m34.013s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,7,Smart,32,8,5,3,2,4.12E+12,0,4.12E+12,0,,2.917148,PASS,"real	0m34.668s","user	0m34.009s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,4,7,Dumb,32,8,5,3,2,4.13E+12,0,4.13E+12,0,,2.256914,PASS,"real	0m34.662s","user	0m34.017s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,0,Smart,32,8,5,3,2,4.13E+12,0,4.13E+12,0,,2.896874,PASS,"real	0m34.661s","user	0m34.002s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,0,Dumb,32,8,5,3,2,4.14E+12,0,4.14E+12,0,,2.215399,PASS,"real	0m34.661s","user	0m34.001s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,1,Smart,32,8,5,3,2,4.15E+12,0,4.15E+12,0,,2.915405,PASS,"real	0m34.664s","user	0m34.015s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,1,Dumb,32,8,5,3,2,4.15E+12,0,4.15E+12,0,,2.258205,PASS,"real	0m34.666s","user	0m34.004s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,2,Smart,32,8,5,3,2,4.16E+12,0,4.16E+12,0,,2.916594,PASS,"real	0m34.663s","user	0m34.005s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,2,Dumb,32,8,5,3,2,4.17E+12,0,4.17E+12,0,,2.419548,PASS,"real	0m34.661s","user	0m34.025s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,3,Smart,32,8,5,3,2,4.17E+12,0,4.17E+12,0,,2.916022,PASS,"real	0m34.740s","user	0m34.102s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,3,Dumb,32,8,5,3,2,4.18E+12,0,4.18E+12,0,,2.265274,PASS,"real	0m34.660s","user	0m34.002s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,4,Smart,32,8,5,3,2,4.19E+12,0,4.19E+12,0,,2.913851,PASS,"real	0m34.663s","user	0m34.006s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,4,Dumb,32,8,5,3,2,4.20E+12,0,4.20E+12,0,,2.260868,PASS,"real	0m34.743s","user	0m34.081s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,5,Smart,32,8,5,3,2,4.20E+12,0,4.20E+12,0,,2.911491,PASS,"real	0m34.663s","user	0m34.006s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,5,Dumb,32,8,5,3,2,4.21E+12,0,4.21E+12,0,,2.257639,PASS,"real	0m34.661s","user	0m34.001s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,6,Smart,32,8,5,3,2,4.22E+12,0,4.22E+12,0,,2.911982,PASS,"real	0m34.739s","user	0m34.079s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,6,Dumb,32,8,5,3,2,4.22E+12,0,4.22E+12,0,,2.263257,PASS,"real	0m34.663s","user	0m34.017s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,7,Smart,32,8,5,3,2,4.23E+12,0,4.23E+12,0,,2.91392,PASS,"real	0m34.660s","user	0m33.998s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,5,7,Dumb,32,8,5,3,2,4.24E+12,0,4.24E+12,0,,2.262628,PASS,"real	0m34.661s","user	0m34.014s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,0,Smart,32,8,5,3,2,4.24E+12,0,4.24E+12,0,,2.889708,PASS,"real	0m34.667s","user	0m34.009s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,0,Dumb,32,8,5,3,2,4.25E+12,0,4.25E+12,0,,2.217737,PASS,"real	0m34.665s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,1,Smart,32,8,5,3,2,4.26E+12,0,4.26E+12,0,,2.910274,PASS,"real	0m34.667s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,1,Dumb,32,8,5,3,2,4.26E+12,0,4.26E+12,0,,2.258217,PASS,"real	0m34.652s","user	0m34.014s","sys	0m0.606s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,2,Smart,32,8,5,3,2,4.27E+12,0,4.27E+12,0,,2.916605,PASS,"real	0m34.728s","user	0m34.086s","sys	0m0.608s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,2,Dumb,32,8,5,3,2,4.28E+12,0,4.28E+12,0,,2.421199,PASS,"real	0m34.732s","user	0m34.087s","sys	0m0.609s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,3,Smart,32,8,5,3,2,4.28E+12,0,4.28E+12,0,,2.908302,PASS,"real	0m34.660s","user	0m34.020s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,3,Dumb,32,8,5,3,2,4.29E+12,0,4.29E+12,0,,2.262651,PASS,"real	0m34.660s","user	0m34.019s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,4,Smart,32,8,5,3,2,4.30E+12,0,4.30E+12,0,,2.909359,PASS,"real	0m34.662s","user	0m34.010s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,4,Dumb,32,8,5,3,2,4.30E+12,0,4.30E+12,0,,2.258119,PASS,"real	0m34.660s","user	0m34.017s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,5,Smart,32,8,5,3,2,4.31E+12,0,4.31E+12,0,,2.907171,PASS,"real	0m34.663s","user	0m34.021s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,5,Dumb,32,8,5,3,2,4.32E+12,0,4.32E+12,0,,2.261079,PASS,"real	0m34.662s","user	0m34.016s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,6,Smart,32,8,5,3,2,4.32E+12,0,4.32E+12,0,,2.914057,PASS,"real	0m34.662s","user	0m34.016s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,6,Dumb,32,8,5,3,2,4.33E+12,0,4.33E+12,0,,2.261114,PASS,"real	0m34.660s","user	0m34.018s","sys	0m0.614s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,7,Smart,32,8,5,3,2,4.34E+12,0,4.34E+12,0,,2.908382,PASS,"real	0m34.738s","user	0m34.095s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,6,7,Dumb,32,8,5,3,2,4.34E+12,0,4.34E+12,0,,2.261091,PASS,"real	0m34.741s","user	0m34.097s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,0,Smart,32,8,5,3,2,4.35E+12,0,4.35E+12,0,,2.889394,PASS,"real	0m34.739s","user	0m34.094s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,0,Dumb,32,8,5,3,2,4.36E+12,0,4.36E+12,0,,2.214828,PASS,"real	0m34.660s","user	0m34.009s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,1,Smart,32,8,5,3,2,4.36E+12,0,4.36E+12,0,,2.916005,PASS,"real	0m34.662s","user	0m34.010s","sys	0m0.621s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,1,Dumb,32,8,5,3,2,4.37E+12,0,4.37E+12,0,,2.258817,PASS,"real	0m34.660s","user	0m34.018s","sys	0m0.617s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,2,Smart,32,8,5,3,2,4.38E+12,0,4.38E+12,0,,2.910199,PASS,"real	0m34.661s","user	0m34.018s","sys	0m0.614s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,2,Dumb,32,8,5,3,2,4.38E+12,0,4.38E+12,0,,2.421211,PASS,"real	0m34.665s","user	0m34.021s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,3,Smart,32,8,5,3,2,4.39E+12,0,4.39E+12,0,,2.907634,PASS,"real	0m34.741s","user	0m34.097s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,3,Dumb,32,8,5,3,2,4.40E+12,0,4.40E+12,0,,2.26276,PASS,"real	0m34.747s","user	0m34.107s","sys	0m0.616s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,4,Smart,32,8,5,3,2,4.40E+12,0,4.40E+12,0,,2.916891,PASS,"real	0m34.660s","user	0m34.018s","sys	0m0.618s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,4,Dumb,32,8,5,3,2,4.41E+12,0,4.41E+12,0,,2.262297,PASS,"real	0m34.663s","user	0m34.017s","sys	0m0.619s"
emu_handler_and_loader,Bitonic_EMU_smart.mwx,5,7,5,Smart,32,8,5,3,2,4.42E+12,0,4.42E+12,0,,2.914234,PASS,"real	0m34.664s","user	0m34.006s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,0,Smart,16,8,4,3,1,2.72E+12,0,2.72E+12,0,,4.764308,PASS,"real	0m34.663s","user	0m34.001s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,0,Dumb,16,8,4,3,1,2.72E+12,0,2.72E+12,0,,2.341359,PASS,"real	0m34.660s","user	0m33.989s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,1,Smart,16,8,4,3,1,2.73E+12,0,2.73E+12,0,,4.753331,PASS,"real	0m34.661s","user	0m34.010s","sys	0m0.622s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,1,Dumb,16,8,4,3,1,2.74E+12,0,2.74E+12,0,,2.416594,PASS,"real	0m34.661s","user	0m34.005s","sys	0m0.623s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,2,Smart,16,8,4,3,1,2.74E+12,0,2.74E+12,0,,4.764051,PASS,"real	0m34.737s","user	0m34.074s","sys	0m0.625s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,2,Dumb,16,8,4,3,1,2.75E+12,0,2.75E+12,0,,2.332034,PASS,"real	0m34.660s","user	0m33.999s","sys	0m0.620s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,3,Smart,16,8,4,3,1,2.76E+12,0,2.76E+12,0,,4.757217,PASS,"real	0m34.664s","user	0m34.015s","sys	0m0.615s"
emu_handler_and_loader,Bitonic_EMU_smart_REC_LIN.mwx,4,0,3,Dumb,16,8,4,3,1,2.76E+12,0,2.76E+12,0,,2.332108,PASS,"real	0m34.736s","user	0m34.080s","sys	0m0.619s"
